source_URL,Readers Choice Votes,Readers Choice Category,Title,Author,Total Avg Rating,Number of Ratings,Number of Reviews,Number of Pages,Edition,Book Description,First Published date,Kindle Version and Price,Kindle Price,About the Author
https://www.goodreads.com/book/show/61948564-reign?from_choice=true,12821,Young Adult Fiction,Reign,Katharine McGee,3.96,"14,945","1,632",415,Paperback,"A queen's life hangs in the balance, and her siblings’ decisions—about what to do, and most of all, who to love—could change the course of history. Romance. Duty. Power...only one can triumph in this stunning conclusion to the New York Times bestselling American Royals series.America's royal family is in shambles. Queen Beatrice is in a coma and Princess Samantha has gone missing—from the look of things, she ran away with her boyfriend, Lord Marshall Davis. Which means that Prince Jefferson is currently on the throne. For some in America, it's exactly what they wanted: a King ruling the country. And for Daphne Deighton, who has tricked Jefferson into dating her again, it's the ultimate dream come true. Surely this is all just temporary. Won’t Beatrice wake up and reclaim her rightful place? Samantha can't really be gone…can she? And Prince Jefferson will never truly be over his childhood crush, Nina Gonzalez. Right?For the Washington family, the stakes are higher than ever. Love might save the throne….if secrets don’t destroy everything first.",29-Aug-23,Kindle $10.99,10.99,"Katharine McGee is the New York Times bestselling author of American Royals and The Thousandth Floor trilogy. She studied English and French literature at Princeton University and has an MBA from Stanford. She lives in her hometown of Houston, TX with her husband."
https://www.goodreads.com/book/show/58484187-we-deserve-monuments?from_choice=true,5943,Young Adult Fiction,We Deserve Monuments,Jas Hammonds,4.34,"6,241","1,300",384,Hardcover,"Family secrets, a swoon-worthy romance, and a slow-burn mystery collide in We Deserve Monuments, a YA debut from Jas Hammonds that explores how racial violence can ripple down through generations. What’s more important: Knowing the truth or keeping the peace?Seventeen-year-old Avery Anderson is convinced her senior year is ruined when she's uprooted from her life in DC and forced into the hostile home of her terminally ill grandmother, Mama Letty. The tension between Avery’s mom and Mama Letty makes for a frosty arrival and unearths past drama they refuse to talk about. Every time Avery tries to look deeper, she’s turned away, leaving her desperate to learn the secrets that split her family in two.While tempers flare in her avoidant family, Avery finds friendship in unexpected places: in Simone Cole, her captivating next-door neighbor, and Jade Oliver, daughter of the town’s most prominent family—whose mother’s murder remains unsolved.As the three girls grow closer—Avery and Simone’s friendship blossoming into romance—the sharp-edged opinions of their small southern town begin to hint at something insidious underneath. The racist history of Bardell, Georgia is rooted in Avery’s family in ways she can’t even imagine. With Mama Letty's health dwindling every day, Avery must decide if digging for the truth is worth toppling the delicate relationships she's built in Bardell—or if some things are better left buried.",29-Nov-22,Kindle $10.99,10.99,"Jas Hammonds (they/she) was raised in many cities and between the pages of many books. They have received support for their writing from the Highlights Foundation, Baldwin for the Arts and more. They are also a grateful recipient of the MacDowell James Baldwin Fellowship. Their debut novel, We Deserve Monuments, won the 2023 Coretta Scott King - John Steptoe Award for New Talent. She lives in New Jersey."
https://www.goodreads.com/book/show/60495147-nine-liars?from_choice=true,5728,Young Adult Fiction,Nine Liars,Maureen Johnson,3.83,"20,319","3,912",449,Hardcover,"Senior year at Ellingham Academy for Stevie Bell isn’t going well. Her boyfriend, David, is studying in London. Her friends are obsessed with college applications. With the cold case of the century solved, Stevie is adrift. There is nothing to distract her from the questions pinging around her brain—questions about college, love, and life in general.Relief comes when David invites Stevie and her friends to join him for study abroad, and his new friend Izzy introduces her to a double-murder cold case. In 1995, nine friends from Cambridge University went to a country house and played a drunken game of hide-and-seek. Two were found in the woodshed the next day, murdered with an ax.The case was assumed to be a burglary gone wrong, but one of the remaining seven saw something she can’t explain. This was no break-in. Someone’s lying about what happened in the woodshed.Seven suspects. Two murders. One killer still playing a deadly game.",27-Dec-22,Kindle $10.99,10.99,
https://www.goodreads.com/book/show/59808187-never-ever-getting-back-together?from_choice=true,4661,Young Adult Fiction,Never Ever Getting Back Together,Sophie Gonzales,3.72,"13,619","3,577",384,Hardcover,"When their now famous ex-boyfriend asks them to participate in a teen reality show, two eighteen year old girls—one bent on revenge, the other open to rekindling romance—get tangled up in an unexpected twist when they fall for each other instead in Never Ever Getting Back Together by nationally and internationally-bestselling and Indie Next Pick author Sophie Gonzales.It’s been two years since Maya's ex-boyfriend cheated on her, and she still can’t escape him: his sister married the crown prince of a minor European country and he captured hearts as her charming younger brother. If the world only knew the real Jordy, the manipulative liar who broke Maya’s heart.Skye Kaplan was always cautious with her heart until Jordy said all the right things and earned her trust. Now his face is all over the media and Skye is still wondering why he stopped calling.When Maya and Skye are invited to star on the reality dating show Second-Chance Romance, they’re whisked away to a beautiful mansion—along with four more of Jordy’s exes— to compete for his affections while the whole world watches. Skye wonders if she and Jordy can recapture the spark she knows they had, but Maya has other plans: exposing Jordy and getting revenge. As they navigate the competition, Skye and Maya discover that their real happily ever after is nothing they could have scripted.",29-Nov-22,Kindle $11.99,11.99,"Sophie Gonzales writes young adult queer contemporary fiction with memorable characters, biting wit and endless heart. She is the author of THE LAW OF INERTIA, ONLY MOSTLY DEVASTATED and PERFECT ON PAPER. IF THIS GETS (co-written with Cale Dietrich) is forthcoming in Fall 2021 from Wednesday Books / Macmillan.When she isn’t writing, Sophie can be found ice skating, performing in musical theatre, and practicing the piano. She currently lives in Melbourne, Australia where she works as a psychologist.She is represented by Jessica Mileo of Inkwell Management."
https://www.goodreads.com/book/show/101141137-pride-and-prejudice-and-pittsburgh?from_choice=true,3968,Young Adult Fiction,Pride and Prejudice and Pittsburgh,Rachael Lippincott,4.06,"3,424",756,256,Hardcover,"From the New York Times bestselling coauthor of Five Feet Apart and She Gets the Girl comes a fresh and inventive sapphic romantic comedy that’s What If It’s Us meets Bridgerton.What if you found a once-in-a-lifetime love…just not in your lifetime?Audrey Cameron has lost her spark. But after getting dumped by her first love and waitlisted at her dream art school all in one week, she has no intention of putting her heart on the line again to get it back. So when local curmudgeon Mr. Montgomery walks into her family’s Pittsburgh convenience store saying he can help her, Audrey doesn’t know what she’s expecting…but it’s definitely not that she’ll be transported back to 1812 to become a Regency romance heroine.Lucy Sinclair isn’t expecting to find an oddly dressed girl claiming to be from two hundred years in the future on her family’s estate. But she has to admit it’s a welcome distraction from being courted by a man her father expects her to marry—who offers a future she couldn’t be less interested in. Not that anyone has cared about what or who she’s interested in since her mother died, taking Lucy’s spark with her.While the two girls try to understand what’s happening and how to send Audrey home, their sparks make a comeback in a most unexpected way. Because as they both try over and over to fall for their suitors and the happily-ever-afters everyone expects of them, they find instead they don’t have to try at all to fall for each other.But can a most unexpected love story survive even more impossible circumstances?",29-Aug-23,Kindle $10.99,10.99,"Rachael Lippincott is the #1 New York Times bestselling coauthor of Five Feet Apart. She holds a BA in English writing from the University of Pittsburgh. Originally from Bucks County, Pennsylvania, she currently resides in Pittsburgh with her wife and their dog, Hank."
https://www.goodreads.com/book/show/60197316-what-happens-after-midnight?from_choice=true,3794,Young Adult Fiction,What Happens After Midnight,K.L. Walther,3.78,"11,048","2,245",384,Paperback,"Lily Hopper has two more weeks until she's officially finished with boarding school. With graduation quickly approaching Lily is worried that she's somehow missed out on the fun of being in high school. So, when she receives a mysterious note inviting her to join the anonymous senior class Jester in executing the end-of-year prank, Lily sees her chance to put her goody-two-shoes reputation behind her.When Lily realizes the Jester is none other than Taggart Swell, her ex- boyfriend, she's already in too deep to back out. Lily might've dumped Tag, but she still has major feelings. Plus, his brilliant plan to steal the school's yearbooks, targets none other than Lilly's prom date: the Senior Class President, Daniel.As the group of pranksters hide cryptic clues across campus for Daniel to find, Lily and Tag find themselves in close quarters. As the exes dodge Campus Safety guards, night owl teachers, a troop of freshmen, and even Daniel himself, new sparks fly. But old hurts and painful secrets refuse to be ignored. And with graduation on the horizon, Lily can only hope that breaking the rules will help mend her heart.",27-Jun-23,Kindle $7.39,7.39,"K.L. Walther was born and raised in the rolling hills of Bucks County, Pennsylvania surrounded by family, dogs, and books. Her childhood was spent traveling the northeastern seaboard to play ice hockey. She attended a boarding school in New Jersey and went on to earn a B.A. in English from the University of Virginia. She is happiest on the beach with a book, cheering for the New York Rangers, or enjoying a rom-com while digging into a big bowl of popcorn and M&Ms."
https://www.goodreads.com/book/show/63933651-together-we-rot?from_choice=true,3682,Young Adult Fiction,Together We Rot,Skyla Arndt,3.67,"2,044",870,272,Hardcover,"A teen girl looking for the truth about her missing mother forms a reluctant alliance with her former best friend...in exchange for hiding him from his cult-leading family.Wil Greene's mom has been missing for over a year, and the police are ready to call the case closed--they claim she skipped town and you can't find a woman who wants to disappear. But she knows her mom wouldn't just leave...and she knows the family of her former best friend, Elwood Clarke, has something to do with it.Elwood has been counting down the days until his 18th birthday--in dread. It marks leaving school and joining his pastor father in dedicating his life to their congregation, the Garden of Adam. But when he comes home after one night of after a final goodbye with his friends, already self-flagellating for the sins of drinking and disobeying his father, he discovers his path is not as virtuous as he thought. He's not his father's successor, but his sacrifice. For the woods he's grown up with are thirsty, and must be paid in blood.Now on the run from a family that wants him dead, he turns to the only one who will believe him: Wil. Together, they form a reluctant partnership; she'll help him hide if he helps her find evidence that his family killed her mother. But in the end they dig up more secrets than they bargained for, unraveling decades of dark cult dealings in their town, led by the Clarke family.And there's a reason they need Elwood's blood for their satanic rituals. Something inhuman is growing inside of him. Everywhere he goes, the plants come alive and the forest calls to him, and Wil isn't sure if she can save the boy she can't help but love.",29-Aug-23,Kindle $10.99,10.99,"Skyla Arndt has always loved the creepy, crawly side of life. When she was younger, she thought that love might translate to hunting Bigfoot, but luckily for him, writing proved easier. Her debut novel, Together We Rot, is forthcoming from Viking Children's/PRH in Fall 2023. You can connect with her on Instagram or Twitter at @arndtskyla. (Howling at the moon works, too.)"
https://www.goodreads.com/book/show/60759266-this-time-it-s-real?from_choice=true,3435,Young Adult Fiction,This Time It's Real,Ann Liang,4.04,"9,981","2,639",352,Hardcover,"When seventeen-year-old Eliza Lin’s essay about meeting the love of her life unexpectedly goes viral, her entire life changes overnight. Now she has the approval of her classmates at her new international school in Beijing, a career-launching internship opportunity at her favorite magazine…and a massive secret to keep.Eliza made her essay up. She’s never been in a relationship before, let alone in love. All good writing is lying, right?Desperate to hide the truth, Eliza strikes a deal with the famous actor in her class, the charming but aloof Caz Song. She’ll help him write his college applications if he poses as her boyfriend. Caz is a dream boyfriend -- he passes handwritten notes to her in class, makes her little sister laugh, and takes her out on motorcycle rides to the best snack stalls around the city.But when her relationship with Caz starts feeling a little too convincing, all of Eliza’s carefully laid plans are threatened. Can she still follow her dreams if it means breaking her own heart?Get ready to fall in love in this hilarious romcom about a girl who begins a fake relationship with the famous actor in her class, perfect for fans of Meg Cabot and Jenny Han.",7-Feb-23,Kindle $1.99,1.99,"Ann Liang is the author of If You Could See the Sun, This Time It's Real, and the forthcoming I Am Not Jessica Chen. Born in Beijing, she grew up travelling back and forth between China and Australia, but somehow ended up with an American accent. When she isn’t writing, she can be found making over-ambitious to-do lists, binge-watching dramas, and having profound conversations with her pet labradoodle about who’s a good dog."
https://www.goodreads.com/book/show/112974911-thieves-gambit?from_choice=true,2804,Young Adult Fiction,Thieves' Gambit,Kayvion Lewis,3.93,"3,075","1,020",384,Hardcover,"The Inheritance Games meets Ocean's Eleven in this cinematic heist thriller where a cutthroat competition brings together the world's best thieves and one thief is playing for the highest stakes of all: her mother's life.At only seventeen years old, Ross Quest is already a master thief, especially adept at escape plans. Until her plan to run away from her legendary family of thieves takes an unexpected turn, leaving her mother's life hanging in the balance.In a desperate bid, she enters the Thieves' Gambit, a series of dangerous, international heists where killing the competition isn't exactly off limits, but the grand prize is a wish for anything in the world--a wish that could save her mom. When she learns two of her competitors include her childhood nemesis and a handsome, smooth-talking guy who might also want to steal her heart, winning the Gambit becomes trickier than she imagined.Ross tries her best to stick to the family creed: trust no one whose last name isn't Quest. But with the stakes this high, Ross will have to decide who to con and who to trust before time runs out. After all, only one of them can win.",26-Sep-23,Kindle $10.99,10.99,"Kayvion Lewis is a young adult author of all things escapist and high-octane. A former youth services librarian, she’s been working with young readers and kidlit since she was sixteen. When she’s not writing, she’s breaking out of escape rooms, jumping out of airplanes, and occasionally running away to mountain retreats to study kung fu. Though she’s originally from Louisiana, and often visits her family in The Bahamas, these days you can find her in New York—at least until she takes off on her next adventure. Her next book, THIEVES’ GAMBIT, releases with Nancy Paulsen (Penguin) in Fall 2023. Film rights have been bought by Lionsgate."
https://www.goodreads.com/book/show/61273082-forget-me-not?from_choice=true,2719,Young Adult Fiction,Forget Me Not,Alyson Derrick,4.28,"4,919","1,047",320,Hardcover,"A romantic ode to the strength of love and the power of choosing each other, against odds and obstacles, again and again.What would you do if you forgot the love of your life ever even existed?Stevie and Nora had a love. A secret, epic, once-in-a-lifetime kind of love. They also had a plan: to leave their small, ultra-conservative town and families behind after graduation and move to California, where they could finally stop hiding that love.But then Stevie has a terrible fall. And when she comes to, she can remember nothing of the last two years—not California, not coming to terms with her sexuality, not even Nora. Suddenly, Stevie finds herself in a life she doesn’t quite understand, one where she’s estranged from her parents, drifting away from her friends, lying about the hours she works, dating a boy she can’t remember crushing on, and headed towards a future that isn’t at all what her fifteen-year-old self would have envisioned.And Nora finds herself…forgotten. Can the two beat the odds a second time and find their way back together when “together” itself is just a lost memory?",4-Apr-23,Kindle $10.99,10.99,"Alyson Derrick was born and raised in Greenville, Pennsylvania, a town where burn barrels take the place of recycling bins. After making her great escape to Pittsburgh, where she earned her bachelor’s in English writing, Alyson started her own food truck, but soon realized she much prefers telling stories over slinging cheesesteaks. She is the coauthor of New York Times bestseller She Gets the Girl. Alyson currently resides in Pennsylvania with her wife and their dog, Hank."
https://www.goodreads.com/book/show/66087070-suddenly-a-murder?from_choice=true,1861,Young Adult Fiction,Suddenly a Murder,Lauren Muñoz,3.62,"2,406",705,308,Hardcover,"Seven friends throw a 1920s-themed party, where it's all pretend--until one of them is murdered. One of Us Is Lying meets Knives Out in this killer locked-room mystery.Someone brought a knife to the party.To celebrate the end of high school, Izzy Morales joins her ride-or-die Kassidy and five friends on a 1920s-themed getaway at the glamorous Ashwood Manor. There, Izzy and her friends party in vintage dresses and expensive diamonds--until Kassidy's boyfriend turns up dead.Murdered,  investigators declare when they arrive at the scene, and now every party guest is a suspect. There's the girlfriend, in love. The other girl, in despair. The old friend, forlorn. The new friend, distressed. The brooding enigma. And then, there's Izzy--the girl who brought the knife.To find the killer, everyone must undergo a grueling interrogation, all while locked in an estate where, suddenly, the greatest luxury is innocence.",5-Sep-23,Kindle $10.99,10.99,"Lauren Muñoz is a writer, lawyer, and former teacher living in Southern California. She received her J.D. from Northwestern University in Chicago, where she frequently skipped class to commune with her sun lamp. When she's not reading, she can be found knitting, crocheting, and collecting recipes for things she'll never bake. Suddenly a Murder is her debut novel."
https://www.goodreads.com/book/show/60654349-weyward?from_choice=true,45420,Debut Novel,Weyward,Emilia Hart,4.12,"83,499","11,013",329,Hardcover,"I am a Weyward, and wild inside.
2019: Under cover of darkness, Kate flees London for ramshackle Weyward Cottage, inherited from a great aunt she barely remembers. With its tumbling ivy and overgrown garden, the cottage is worlds away from the abusive partner who tormented Kate. But she begins to suspect that her great aunt had a secret. One that lurks in the bones of the cottage, hidden ever since the witch-hunts of the 17th century.1619: Altha is awaiting trial for the murder of a local farmer who was stampeded to death by his herd. As a girl, Altha’s mother taught her their magic, a kind not rooted in spell casting but in a deep knowledge of the natural world. But unusual women have always been deemed dangerous, and as the evidence for witchcraft is set out against Altha, she knows it will take all of her powers to maintain her freedom.1942: As World War II rages, Violet is trapped in her family's grand, crumbling estate. Straitjacketed by societal convention, she longs for the robust education her brother receives––and for her mother, long deceased, who was rumored to have gone mad before her death. The only traces Violet has of her are a locket bearing the initial W and the word weyward scratched into the baseboard of her bedroom.Weaving together the stories of three extraordinary women across five centuries, Emilia Hart's Weyward is an enthralling novel of female resilience and the transformative power of the natural world.",2-Feb-23,Kindle Unlimited $0.00,0,"Emilia Hart is a British-Australian writer. She was born in Sydney and studied English Literature and Law at the University of New South Wales before working as a lawyer in Sydney and London.Emilia is a graduate of Curtis Brown Creative’s Three Month Online Novel Writing Course and was Highly Commended in the 2021 Caledonia Novel Award. Her short fiction has been published in Australia and the UK. ""Weyward"" is her debut novel. She lives in London, England."
https://www.goodreads.com/book/show/62854842-ink-blood-sister-scribe?from_choice=true,32924,Debut Novel,Ink Blood Sister Scribe,Emma Törzs,4.07,"23,901","3,906",416,Hardcover,"In this spellbinding debut novel, two estranged half-sisters tasked with guarding their family's library of magical books must work together to unravel a deadly secret at the heart of their collection--a tale of familial loyalty and betrayal, and the pursuit of magic and power.For generations, the Kalotay family has guarded a collection of ancient and rare books. Books that let a person walk through walls or manipulate the elements--books of magic that half-sisters Joanna and Esther have been raised to revere and protect.All magic comes with a price, though, and for years the sisters have been separated. Esther has fled to a remote base in Antarctica to escape the fate that killed her own mother, and Joanna's isolated herself in their family home in Vermont, devoting her life to the study of these cherished volumes. But after their father dies suddenly while reading a book Joanna has never seen before, the sisters must reunite to preserve their family legacy. In the process, they'll uncover a world of magic far bigger and more dangerous than they ever imagined, and all the secrets their parents kept hidden; secrets that span centuries, continents, and even other libraries . . .",30-May-23,Kindle $14.99,14.99,"EMMA TÖRZS is a writer, teacher, and occasional translator based in Minneapolis,Minnesota. Her fiction has been honored with an NEA fellowship in prose,a World Fantasy Award for Short Fiction, and an O. Henry Prize. Her storieshave been published in journals such as Ploughshares, Uncanny Magazine, Lightspeed,Strange Horizons, and American Short Fiction. She received her MFA fromthe University of Montana, Missoula, and is an enthusiastic member of theClarion West class of 2017."
https://www.goodreads.com/book/show/61246258-pineapple-street?from_choice=true,29199,Debut Novel,Pineapple Street,Jenny   Jackson,3.60,"115,446","10,917",304,Hardcover,"Darley, the eldest daughter in the well-connected, old money Stockton family, followed her heart, trading her job and her inheritance for motherhood but giving up far too much in the process; Sasha, a middle-class New England girl, has married into the Brooklyn Heights family, and finds herself cast as the arriviste outsider; and Georgiana, the baby of the family, has fallen in love with someone she can’t have and must decide what kind of person she wants to be.  Shot through with the indulgent pleasures of life among New York’s one-percenters, Pineapple Street is an addictive, escapist novel that sparkles with wit. Full of recognizable, lovable—if fallible—characters, it’s about the peculiar unknowability of someone else’s family, the miles between the haves and have-nots, and the insanity of first love—all wrapped in a deliciously funny, sharply observed debut of family, love, and class.",7-Mar-23,Kindle $14.99,14.99,
https://www.goodreads.com/book/show/108491027-maame?from_choice=true,27680,Debut Novel,Maame,Jessica George,4.08,"62,979","8,667",320,Hardcover,"A Today Show #ReadWithJenna Book Club Pick""Sparkling."" —The New York Times""An utterly charming and deeply moving portrait of the joys—and the guilt—of trying to find your own way in life."" —Celeste Ng, #1 New York Times  bestselling author of Our Missing Hearts""Lively, funny, poignant . . . Prepare to fall in love with Maddie. I did!"" —Bonnie Garmus, #1 New York Times bestselling author of Lessons in Chemistry
  Maame (ma-meh) has many meanings in Twi but in my case, it means woman.
It’s fair to say that Maddie’s life in London is far from rewarding. With a mother who spends most of her time in Ghana (yet still somehow manages to be overbearing), Maddie is the primary caretaker for her father, who suffers from advanced stage Parkinson’s. At work, her boss is a nightmare and Maddie is tired of always being the only Black person in every meeting.When her mum returns from her latest trip to Ghana, Maddie leaps at the chance to get out of the family home and finally start living. A self-acknowledged late bloomer, she’s ready to experience some important “firsts”: She finds a flat share, says yes to after-work drinks, pushes for more recognition in her career, and throws herself into the bewildering world of internet dating. But it's not long before tragedy strikes, forcing Maddie to face the true nature of her unconventional family, and the perils—and rewards—of putting her heart on the line.Smart, funny, and deeply affecting, Jessica George's Maame deals with the themes of our time with humor and poignancy: from familial duty and racism, to female pleasure, the complexity of love, and the life-saving power of friendship. Most important, it explores what it feels like to be torn between two homes and cultures―and it celebrates finally being able to find where you belong.""Meeting Maame feels like falling in love for the first time: warm, awkward, joyous, a little bit heartbreaking and, most of all, unforgettable."" —Xochitl Gonzalez, New York Times bestselling author of Olga Dies Dreaming",31-Jan-23,Kindle Unlimited $0.00,0,"Jessica George was born and raised in London to Ghanaian parents and studied English Literature at the University of Sheffield. After working at a literary agency and a theatre, she landed a job in the editorial department of Bloomsbury UK. MAAME is her first novel."
https://www.goodreads.com/book/show/64623481-the-september-house?from_choice=true,22346,Debut Novel,The September House,Carissa Orlando,3.96,"16,356","3,187",344,Hardcover,"A woman is determined to stay in her dream home even after it becomes a haunted nightmare in this compulsively readable, twisty, and layered debut novel.When Margaret and her husband Hal bought the large Victorian house on Hawthorn Street—for sale at a surprisingly reasonable price—they couldn’t believe they finally had a home of their own. Then they discovered the hauntings. Every September, the walls drip blood. The ghosts of former inhabitants appear, and all of them are terrified of something that lurks in the basement. Most people would flee. Margaret is not most people. Margaret is staying. It’s her house. But after four years Hal can’t take it anymore, and he leaves abruptly. Now, he’s not returning calls, and their daughter Katherine—who knows nothing about the hauntings—arrives, intent on looking for her missing father. To make things worse, September has just begun, and with every attempt Margaret and Katherine make at finding Hal, the hauntings grow more harrowing, because there are some secrets the house needs to keep.",5-Sep-23,Kindle $14.99,14.99,"Carissa Orlando has a doctorate in clinical-community psychology and specializes in work with children and adolescents. In her “day job,” Carissa works to improve the quality of and access to mental health care for children and their families. Prior to her career in psychology, Carissa studied creative writing in college and has written creatively in some form since she was a child. It was only a matter of time before Carissa, an avid horror fan for much of her life, merged her understanding of the human psyche and deep love for storytelling into a piece of fiction."
https://www.goodreads.com/book/show/61273371-looking-for-jane?from_choice=true,20045,Debut Novel,Looking for Jane,Heather     Marshall,4.38,"29,879","3,669",400,Hardcover,"A debut about three women whose lives are bound together by a long-lost letter, a mother’s love, and a secret network of women fighting for the right to choose—inspired by true stories.2017: When Angela Creighton discovers a mysterious letter containing a life-shattering confession, she is determined to find the intended recipient. Her search takes her back to the 1970s when a group of daring women operated an illegal underground abortion network in Toronto known only by its whispered code name: Jane. 1971: As a teenager, Dr. Evelyn Taylor was sent to a home for “fallen” women where she was forced to give up her baby for adoption—a trauma she has never recovered from. Despite harrowing police raids and the constant threat of arrest, she joins the Jane Network as an abortion provider, determined to give other women the choice she never had. 1980: After discovering a shocking secret about her family, twenty-year-old Nancy Mitchell begins to question everything she has ever known. When she unexpectedly becomes pregnant, she feels like she has no one to turn to for help. Grappling with her decision, she locates “Jane” and finds a place of her own alongside Dr. Taylor within the network’s ranks, but she can never escape the lies that haunt her.",1-Mar-22,Kindle $12.99,12.99,"Heather Marshall lives with her family near Toronto. She completed master’s degrees in Canadian history and political science, and worked in politics and communications before turning her attention to her true passion: storytelling. Looking for Jane is her debut novel. Visit her website and connect on social channels at HeatherMarshallAuthor.com."
https://www.goodreads.com/book/show/60784312-adelaide?from_choice=true,19745,Debut Novel,Adelaide,Genevieve Wheeler,3.99,"23,881","4,071",304,Hardcover,"For twenty-six-year-old Adelaide Williams, an American living in dreamy London, meeting Rory Hughes was like a lightning bolt out of the blue: this charming Englishman was The One she wasn’t even looking for.Is it enough?Does he respond to texts? Honor his commitments? Make advance plans? Sometimes, rarely, and no, not at all. But when he shines his light on her, the world makes sense, and Adelaide is convinced that, in his heart, he’s fallen just as deeply as she has. Then, when Rory is rocked by an unexpected tragedy, Adelaide does everything in her power to hold him together—even if it means losing herself in the process.When love asks too much of us, how do we find the strength to put ourselves first?With unflinching honesty and heart, this relatable debut from a fresh new voice explores grief and mental health while capturing the timeless nature of what it’s like to be young and in love—with your friends, with your city, and with a person who cannot, will not, love you back.",18-Apr-23,Kindle Unlimited $0.00,0,"Genevieve Wheeler (that’s me!) is an American writer and communications director. Her bylines have appeared in publications like VICE, Cosmopolitan, Vogue Business, Teen Vogue, Elite Daily, Business Insider, MASHABLE, and POPSUGAR, with her work and words cited in The New York Times, Vox, the BBC World Service, Cheddar News, Jezebel, and beyond. Her debut novel, ADELAIDE, came out in April 2023 from St. Martin’s Press. She's currently based in London."
https://www.goodreads.com/book/show/61796683-did-you-hear-about-kitty-karr?from_choice=true,19698,Debut Novel,Did You Hear About Kitty Karr?,Crystal Smith Paul,3.76,"30,289","3,269",416,Hardcover,"A multigenerational saga that traverses the glamour of old Hollywood and the seductive draw of modern-day showbiz.When Kitty Karr Tate, a White icon of the silver screen, dies and bequeaths her multimillion-dollar estate to the St. John sisters, three young, wealthy Black women, it prompts questions. Lots of questions.A celebrity in her own right, Elise St. John would rather focus on sorting out Kitty’s affairs than deal with the press. But what she discovers in one of Kitty’s journals rocks her world harder than any other brewing scandal could—and between a cheating fiancé and the fallout from a controversial social media post, there are plenty.The truth behind Kitty's ascent to stardom from her beginnings in the segregated South threatens to expose a web of unexpected family ties, debts owed, and debatable crimes that could, with one pull, unravel the all-American fabric of the St. John sisters and those closest to them.As Elise digs deeper into Kitty's past, she must also turn the lens upon herself, confronting the gifts and burdens of her own choices and the power that the secrets of the dead hold over the living. Did You Hear About Kitty Karr? is a sprawling page-turner set against the backdrop of the Hollywood machine, an insightful and nuanced look at the inheritances of family, race, and gender—and the choices some women make to break free of them.",2-May-23,Kindle Unlimited $0.00,0,
https://www.goodreads.com/book/show/61065982-the-bandit-queens?from_choice=true,18208,Debut Novel,The Bandit Queens,Parini Shroff,3.93,"24,751","3,743",342,Hardcover,"Geeta's no-good husband disappeared five years ago. She didn't kill him, but everyone thinks she did--no matter how much she protests. But she soon discovers that being known as a ""self-made"" widow has some surprising perks. No one messes with her, no one threatens her, and no one tries to control (ahem, marry) her. It's even been good for her business; no one wants to risk getting on her bad side by not buying her jewelry.Freedom must look good on Geeta, because other women in the village have started asking for her help to get rid of their own no-good husbands...but not all of them are asking nicely.Now that Geeta's fearsome reputation has become a double-edged sword, she must decide how far to go to protect it, along with the life she's built. Because even the best-laid plans of would-be widows tend to go awry.",3-Jan-23,Kindle $13.99,13.99,"Parini Shroff received her MFA from the University of Texas at Austin, where she studied under Elizabeth McCracken, Alexander Chee, and Cristina García. She is a practicing attorney and currently lives in the Bay Area. The Bandit Queens is her debut novel."
https://www.goodreads.com/book/show/61190770-chain-gang-all-stars?from_choice=true,7645,Debut Novel,Chain-Gang All-Stars,Nana Kwame Adjei-Brenyah,4.14,"18,928","3,696",367,Hardcover,"Two top women gladiators fight for their freedom within a depraved private prison system not so far-removed from America's own. Loretta Thurwar and Hamara ""Hurricane Staxxx"" Stacker are the stars of Chain-Gang All-Stars, the cornerstone of CAPE, or Criminal Action Penal Entertainment, a highly-popular, highly-controversial, profit-raising program in America's increasingly dominant private prison industry. It's the return of the gladiators and prisoners are competing for the ultimate prize: their freedom.In CAPE, prisoners travel as Links in Chain-Gangs, competing in death-matches for packed arenas with righteous protestors at the gates. Thurwar and Staxxx, both teammates and lovers, are the fan favorites. And if all goes well, Thurwar will be free in just a few matches, a fact she carries as heavily as her lethal hammer. As she prepares to leave her fellow Links, she considers how she might help preserve their humanity, in defiance of these so-called games, but CAPE's corporate owners will stop at nothing to protect their status quo and the obstacles they lay in Thurwar's path have devastating consequences.Moving from the Links in the field to the protestors to the CAPE employees and beyond, Chain-Gang All-Stars is a kaleidoscopic, excoriating look at the American prison system's unholy alliance of systemic racism, unchecked capitalism, and mass incarceration, and a clear-eyed reckoning with what freedom in this country really means.",2-May-23,Kindle $13.99,13.99,"Nana Kwame Adjei-Brenyah is from Spring Valley, New York. He graduated from SUNY Albany and went on to receive his MFA from Syracuse University.He was the '16-'17 Olive B. O'Connor fellow in fiction at Colgate University. His work has appeared or is forthcoming in numerous publications, including Guernica, Compose: A Journal of Simply Good Writing, Printer’s Row, Gravel, and The Breakwater Review, where he was selected by ZZ Packer as the winner of the 2nd Annual Breakwater Review Fiction Contest. Friday Black is his first book."
